"Estado","% Ocupación"
"Ciudad de México","33.04"
"Puebla","32.98"
"Morelos","28.16"
"México","27.18"
"Durango","25.90"
"Tlaxcala","24.67"
"Oaxaca","23.35"
"Querétaro","22.56"
"Guerrero","20.92"
"Hidalgo","19.37"
"Tabasco","19.08"
"Baja California Sur","17.56"
"Chihuahua","16.21"
"Veracruz de Ignacio de La Llave","15.76"
"Aguascalientes","15.62"
"Sonora","15.58"
"Michoacán de Ocampo","15.30"
"Colima","14.07"
"Nuevo León","14.01"
"Tamaulipas","13.39"
"Sinaloa","13.29"
"Guanajuato","11.26"
"Yucatán","11.00"
"Zacatecas","10.55"
"Nayarit","10.52"
"Quintana Roo","10.50"
"Jalisco","10.05"
"San Luis Potosí","8.46"
"Baja California","7.52"
"Coahuila de Zaragoza","4.69"
"Chiapas","3.52"
"Campeche","1.34"
