"Estado","% Ocupación"
"Tabasco","64.43"
"Nuevo León","63.35"
"Baja California","57.67"
"Puebla","54.82"
"Veracruz de Ignacio de La Llave","47.20"
"Sinaloa","46.50"
"Sonora","45.55"
"Ciudad de México","45.14"
"Colima","44.18"
"Tlaxcala","42.42"
"Yucatán","42.08"
"México","41.21"
"Tamaulipas","40.44"
"Nayarit","40.20"
"Guerrero","37.50"
"Quintana Roo","36.66"
"Coahuila de Zaragoza","35.92"
"Oaxaca","34.63"
"Baja California Sur","34.10"
"San Luis Potosí","34.02"
"Querétaro","33.33"
"Aguascalientes","31.72"
"Zacatecas","28.92"
"Jalisco","26.79"
"Guanajuato","25.03"
"Durango","24.78"
"Chihuahua","23.62"
"Hidalgo","21.73"
"Chiapas","21.19"
"Campeche","21.01"
"Michoacán de Ocampo","21.00"
"Morelos","16.56"
