"Estado","% Ocupación"
"Baja California","64.70"
"México","61.53"
"Ciudad de México","60.24"
"Chiapas","56.29"
"Guerrero","55.00"
"Veracruz de Ignacio de La Llave","50.58"
"Tlaxcala","46.87"
"Sinaloa","38.72"
"Puebla","38.03"
"Oaxaca","34.71"
"Sonora","34.28"
"Nayarit","33.33"
"Tabasco","26.63"
"Morelos","26.21"
"Chihuahua","24.49"
"Yucatán","23.77"
"Hidalgo","22.29"
"Quintana Roo","22.04"
"Nuevo León","19.34"
"Querétaro","19.10"
"Michoacán de Ocampo","17.60"
"San Luis Potosí","16.16"
"Tamaulipas","15.22"
"Colima","14.00"
"Baja California Sur","12.50"
"Aguascalientes","12.04"
"Coahuila de Zaragoza","11.23"
"Durango","11.11"
"Zacatecas","9.85"
"Campeche","9.83"
"Jalisco","7.91"
"Guanajuato","6.28"
