"Estado","% Ocupación"
"Nuevo León","56.54"
"Aguascalientes","55.38"
"Colima","51.04"
"Ciudad de México","41.93"
"Baja California","41.85"
"San Luis Potosí","40.70"
"Durango","38.83"
"Puebla","38.39"
"Tlaxcala","34.81"
"México","33.63"
"Yucatán","33.18"
"Querétaro","32.98"
"Zacatecas","32.48"
"Coahuila de Zaragoza","32.08"
"Jalisco","30.10"
"Veracruz de Ignacio de La Llave","29.22"
"Sinaloa","29.00"
"Michoacán de Ocampo","28.35"
"Tabasco","28.27"
"Tamaulipas","27.02"
"Oaxaca","26.44"
"Quintana Roo","26.11"
"Baja California Sur","23.50"
"Hidalgo","22.83"
"Nayarit","22.41"
"Chihuahua","20.46"
"Morelos","20.42"
"Sonora","16.45"
"Guanajuato","14.77"
"Guerrero","13.23"
"Chiapas","10.80"
"Campeche","6.06"
