"Estado","% Ocupación"
"Ciudad de México","38.85"
"Tabasco","36.20"
"Chihuahua","31.90"
"Querétaro","29.72"
"Yucatán","27.45"
"Colima","27.27"
"México","25.92"
"Aguascalientes","25.00"
"Tlaxcala","24.80"
"Oaxaca","23.11"
"Morelos","23.00"
"Puebla","21.53"
"Michoacán de Ocampo","21.22"
"Sinaloa","20.18"
"Veracruz de Ignacio de La Llave","18.11"
"Nuevo León","17.88"
"Hidalgo","17.67"
"Durango","17.42"
"San Luis Potosí","15.38"
"Jalisco","15.28"
"Sonora","14.76"
"Baja California Sur","13.26"
"Baja California","12.44"
"Guerrero","11.42"
"Tamaulipas","9.89"
"Zacatecas","9.19"
"Quintana Roo","9.16"
"Guanajuato","8.71"
"Nayarit","7.54"
"Coahuila de Zaragoza","7.43"
"Chiapas","6.08"
"Campeche","2.36"
