"Estado","% Ocupación"
"Querétaro","66.66"
"Zacatecas","61.11"
"Chihuahua","39.56"
"Tabasco","33.33"
"Aguascalientes","32.75"
"México","31.81"
"Ciudad de México","29.76"
"Yucatán","28.57"
"Colima","25.00"
"Tamaulipas","24.59"
"Quintana Roo","24.19"
"Sonora","23.63"
"Michoacán de Ocampo","23.52"
"Oaxaca","21.34"
"Guerrero","21.11"
"Puebla","20.96"
"Sinaloa","20.40"
"Nuevo León","19.94"
"Veracruz de Ignacio de La Llave","17.41"
"Durango","16.90"
"Jalisco","12.50"
"Baja California","11.62"
"San Luis Potosí","10.44"
"Guanajuato","9.75"
"Morelos","9.09"
"Coahuila de Zaragoza","7.27"
"Chiapas","6.34"
"Hidalgo","3.22"
"Campeche","2.94"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
