"Estado","% Ocupación"
"Tabasco","78.21"
"Nayarit","78.04"
"Nuevo León","75.51"
"Puebla","69.45"
"Colima","66.93"
"Veracruz de Ignacio de La Llave","63.32"
"Coahuila de Zaragoza","61.48"
"Guanajuato","61.21"
"Sonora","58.44"
"Tamaulipas","58.20"
"Ciudad de México","52.41"
"Baja California","49.64"
"Tlaxcala","47.74"
"México","46.15"
"Quintana Roo","45.88"
"Sinaloa","43.41"
"Oaxaca","42.03"
"Yucatán","39.92"
"Baja California Sur","37.27"
"Campeche","36.99"
"Hidalgo","36.65"
"Guerrero","34.60"
"Chiapas","34.47"
"Michoacán de Ocampo","31.57"
"Durango","30.31"
"San Luis Potosí","29.88"
"Zacatecas","29.21"
"Morelos","26.74"
"Aguascalientes","25.18"
"Jalisco","23.27"
"Querétaro","22.72"
"Chihuahua","20.13"
