"Estado","% Ocupación"
"México","62.45"
"Baja California","60.57"
"Ciudad de México","53.60"
"Sonora","53.05"
"Guerrero","48.40"
"Tabasco","47.23"
"Puebla","45.19"
"Oaxaca","44.80"
"Sinaloa","43.44"
"Aguascalientes","41.37"
"Veracruz de Ignacio de La Llave","41.26"
"Nuevo León","37.42"
"Colima","36.73"
"Tlaxcala","36.58"
"Morelos","33.62"
"Chiapas","33.06"
"San Luis Potosí","32.35"
"Querétaro","32.17"
"Yucatán","26.60"
"Nayarit","26.59"
"Campeche","26.19"
"Jalisco","25.54"
"Coahuila de Zaragoza","25.45"
"Tamaulipas","25.10"
"Quintana Roo","23.55"
"Durango","22.44"
"Hidalgo","21.71"
"Michoacán de Ocampo","20.51"
"Chihuahua","16.60"
"Zacatecas","15.78"
"Guanajuato","15.24"
"Baja California Sur","13.76"
