"Estado","% Ocupación"
"Nuevo León","79.30"
"Tabasco","77.95"
"Coahuila de Zaragoza","68.92"
"Veracruz de Ignacio de La Llave","66.52"
"Puebla","65.82"
"Colima","65.00"
"Nayarit","64.37"
"Guanajuato","59.77"
"Tamaulipas","56.45"
"Sonora","55.54"
"Ciudad de México","52.68"
"México","46.27"
"Baja California Sur","45.70"
"Quintana Roo","44.32"
"Sinaloa","40.41"
"Baja California","40.39"
"Hidalgo","40.02"
"Oaxaca","39.74"
"Yucatán","39.23"
"Tlaxcala","38.99"
"San Luis Potosí","38.85"
"Guerrero","35.57"
"Michoacán de Ocampo","35.24"
"Chiapas","32.53"
"Durango","32.43"
"Campeche","31.84"
"Zacatecas","30.70"
"Morelos","30.07"
"Jalisco","26.42"
"Querétaro","25.42"
"Chihuahua","23.40"
"Aguascalientes","23.15"
