"Estado","% Ocupación"
"Ciudad de México","88.15"
"Guanajuato","87.65"
"México","84.33"
"Hidalgo","81.22"
"Nuevo León","79.25"
"Puebla","78.35"
"Nayarit","71.68"
"Morelos","68.51"
"Querétaro","65.49"
"Guerrero","58.58"
"Sonora","56.12"
"Tlaxcala","55.70"
"Michoacán de Ocampo","52.34"
"Oaxaca","50.46"
"Coahuila de Zaragoza","48.74"
"Jalisco","48.25"
"Baja California Sur","47.60"
"Veracruz de Ignacio de La Llave","47.01"
"Durango","43.94"
"Zacatecas","43.62"
"San Luis Potosí","39.62"
"Aguascalientes","38.68"
"Colima","37.86"
"Baja California","37.04"
"Sinaloa","36.00"
"Tabasco","30.74"
"Tamaulipas","27.42"
"Quintana Roo","26.65"
"Chihuahua","22.63"
"Chiapas","15.57"
"Yucatán","13.19"
"Campeche","5.24"
