"Estado","% Ocupación"
"Nayarit","100.00"
"Tlaxcala","100.00"
"Colima","85.71"
"Nuevo León","72.78"
"Querétaro","71.87"
"Zacatecas","70.37"
"Ciudad de México","70.17"
"Tamaulipas","68.00"
"Veracruz de Ignacio de La Llave","63.12"
"Yucatán","62.12"
"Puebla","59.03"
"Tabasco","57.05"
"Oaxaca","52.94"
"Durango","52.38"
"Quintana Roo","51.28"
"Sinaloa","51.25"
"México","50.84"
"Aguascalientes","44.44"
"Guanajuato","42.42"
"Michoacán de Ocampo","42.22"
"Baja California","42.05"
"Chiapas","39.28"
"Jalisco","38.91"
"Guerrero","38.05"
"Hidalgo","34.93"
"San Luis Potosí","34.57"
"Coahuila de Zaragoza","32.60"
"Baja California Sur","31.70"
"Chihuahua","24.65"
"Sonora","23.37"
"Morelos","20.98"
"Campeche","15.38"
