"Estado","% Ocupación"
"Querétaro","80.55"
"Ciudad de México","73.57"
"Oaxaca","64.81"
"Tlaxcala","62.50"
"Yucatán","62.50"
"México","60.95"
"Zacatecas","50.00"
"Tabasco","45.28"
"Morelos","44.28"
"Puebla","42.85"
"Nuevo León","39.86"
"Guanajuato","38.46"
"San Luis Potosí","38.09"
"Jalisco","36.95"
"Veracruz de Ignacio de La Llave","35.24"
"Durango","33.84"
"Aguascalientes","33.33"
"Colima","30.00"
"Guerrero","29.82"
"Sinaloa","29.72"
"Tamaulipas","28.82"
"Hidalgo","26.22"
"Michoacán de Ocampo","25.00"
"Chihuahua","23.36"
"Quintana Roo","17.94"
"Coahuila de Zaragoza","16.36"
"Baja California","15.90"
"Baja California Sur","14.28"
"Sonora","12.50"
"Nayarit","6.66"
"Chiapas","4.83"
"Campeche","0.00"
