"Estado","% Ocupación"
"Chihuahua","36.05"
"Tabasco","33.91"
"Ciudad de México","33.60"
"Aguascalientes","26.34"
"Puebla","25.26"
"México","23.99"
"Colima","22.22"
"Hidalgo","21.36"
"Tlaxcala","20.96"
"Michoacán de Ocampo","19.04"
"Yucatán","17.96"
"Querétaro","17.08"
"Veracruz de Ignacio de La Llave","16.71"
"Oaxaca","16.12"
"Guerrero","15.86"
"Sonora","15.60"
"Baja California Sur","15.34"
"Nuevo León","14.71"
"Sinaloa","14.23"
"Jalisco","13.31"
"Nayarit","13.20"
"Morelos","12.96"
"Durango","12.69"
"San Luis Potosí","11.53"
"Tamaulipas","10.33"
"Zacatecas","9.88"
"Baja California","9.74"
"Quintana Roo","7.50"
"Guanajuato","6.97"
"Chiapas","5.67"
"Campeche","5.46"
"Coahuila de Zaragoza","4.59"
