"Estado","% Ocupación"
"Tlaxcala","100.00"
"Nayarit","100.00"
"Veracruz de Ignacio de La Llave","82.01"
"Querétaro","78.12"
"Nuevo León","76.27"
"Tabasco","74.07"
"Ciudad de México","73.70"
"Yucatán","69.35"
"Puebla","66.66"
"Colima","63.63"
"Zacatecas","62.50"
"Sinaloa","61.45"
"Oaxaca","61.05"
"Tamaulipas","59.48"
"Baja California","57.95"
"Durango","56.86"
"Quintana Roo","56.75"
"México","54.77"
"Guanajuato","51.13"
"Aguascalientes","44.68"
"Sonora","44.64"
"Coahuila de Zaragoza","39.39"
"Chiapas","38.21"
"Chihuahua","33.33"
"Guerrero","33.03"
"San Luis Potosí","32.97"
"Jalisco","32.24"
"Morelos","30.00"
"Michoacán de Ocampo","24.32"
"Campeche","17.94"
"Hidalgo","17.30"
"Baja California Sur","0.00"
