"Estado","% Ocupación"
"Colima","42.57"
"Ciudad de México","40.73"
"Nuevo León","37.64"
"Aguascalientes","36.45"
"Chihuahua","31.34"
"Baja California","28.08"
"México","27.28"
"Zacatecas","25.76"
"Querétaro","25.08"
"Oaxaca","24.03"
"San Luis Potosí","22.48"
"Coahuila de Zaragoza","21.87"
"Veracruz de Ignacio de La Llave","21.78"
"Baja California Sur","21.76"
"Jalisco","21.01"
"Michoacán de Ocampo","20.78"
"Sinaloa","20.40"
"Durango","20.38"
"Tabasco","19.58"
"Puebla","18.68"
"Guerrero","18.18"
"Hidalgo","17.28"
"Yucatán","16.23"
"Morelos","15.34"
"Tamaulipas","14.88"
"Nayarit","14.70"
"Quintana Roo","13.86"
"Tlaxcala","13.70"
"Sonora","11.92"
"Guanajuato","8.14"
"Chiapas","4.98"
"Campeche","2.06"
