"Estado","% Ocupación"
"Nayarit","100.00"
"Colima","66.66"
"Querétaro","65.62"
"Tabasco","53.33"
"Michoacán de Ocampo","41.17"
"Yucatán","38.88"
"Chihuahua","36.84"
"Aguascalientes","34.48"
"Zacatecas","33.33"
"Ciudad de México","32.42"
"Tamaulipas","31.57"
"México","30.43"
"Puebla","28.94"
"Guerrero","25.00"
"Nuevo León","20.30"
"Veracruz de Ignacio de La Llave","19.59"
"Durango","19.04"
"Baja California","18.18"
"Jalisco","17.87"
"Quintana Roo","16.21"
"Oaxaca","16.04"
"Sonora","14.28"
"Sinaloa","10.81"
"San Luis Potosí","10.12"
"Morelos","9.09"
"Chiapas","7.93"
"Hidalgo","6.55"
"Guanajuato","6.41"
"Coahuila de Zaragoza","5.66"
"Campeche","3.22"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
