"Estado","% Ocupación"
"Chihuahua","66.23"
"Durango","52.94"
"Nuevo León","46.42"
"Ciudad de México","44.88"
"Aguascalientes","41.58"
"Coahuila de Zaragoza","37.39"
"Colima","34.02"
"Querétaro","30.39"
"México","29.55"
"Baja California","28.66"
"Zacatecas","28.65"
"San Luis Potosí","28.57"
"Michoacán de Ocampo","23.34"
"Baja California Sur","22.34"
"Oaxaca","22.33"
"Sinaloa","21.82"
"Jalisco","20.43"
"Tlaxcala","19.08"
"Veracruz de Ignacio de La Llave","18.44"
"Guerrero","18.03"
"Nayarit","17.85"
"Hidalgo","17.84"
"Tabasco","17.30"
"Morelos","16.47"
"Tamaulipas","15.50"
"Sonora","13.00"
"Yucatán","12.80"
"Puebla","12.63"
"Guanajuato","11.15"
"Quintana Roo","11.15"
"Chiapas","2.92"
"Campeche","1.07"
