"Estado","% Ocupación"
"Ciudad de México","84.35"
"México","81.10"
"Nuevo León","79.54"
"Colima","65.21"
"Morelos","59.78"
"Aguascalientes","58.18"
"Hidalgo","55.34"
"Puebla","51.15"
"Querétaro","50.47"
"San Luis Potosí","50.43"
"Nayarit","49.09"
"Jalisco","48.83"
"Veracruz de Ignacio de La Llave","48.40"
"Zacatecas","47.27"
"Baja California","46.51"
"Guanajuato","46.12"
"Tlaxcala","44.00"
"Oaxaca","43.55"
"Tabasco","42.70"
"Sonora","41.96"
"Coahuila de Zaragoza","40.44"
"Guerrero","39.19"
"Sinaloa","38.00"
"Michoacán de Ocampo","36.56"
"Baja California Sur","34.03"
"Durango","33.91"
"Quintana Roo","29.34"
"Chihuahua","24.72"
"Yucatán","24.25"
"Tamaulipas","21.52"
"Chiapas","18.21"
"Campeche","3.87"
