"Estado","% Ocupación"
"Ciudad de México","80.05"
"Baja California","70.73"
"México","70.28"
"Nuevo León","52.50"
"Hidalgo","50.57"
"Aguascalientes","49.57"
"Querétaro","48.95"
"Zacatecas","44.58"
"Tlaxcala","42.74"
"Oaxaca","42.00"
"Coahuila de Zaragoza","37.11"
"Sonora","35.20"
"Tabasco","31.88"
"Guanajuato","31.61"
"Jalisco","31.11"
"Durango","29.36"
"San Luis Potosí","28.81"
"Morelos","27.27"
"Sinaloa","26.37"
"Baja California Sur","25.80"
"Chihuahua","22.50"
"Puebla","22.38"
"Michoacán de Ocampo","20.90"
"Veracruz de Ignacio de La Llave","20.22"
"Yucatán","19.90"
"Guerrero","17.41"
"Tamaulipas","15.23"
"Quintana Roo","14.28"
"Colima","13.26"
"Nayarit","8.73"
"Chiapas","6.13"
"Campeche","2.27"
