"Estado","% Ocupación"
"Tabasco","68.84"
"Nuevo León","64.83"
"Baja California","56.53"
"Puebla","50.62"
"Veracruz de Ignacio de La Llave","48.08"
"Ciudad de México","46.04"
"Sinaloa","45.41"
"Coahuila de Zaragoza","43.87"
"Tamaulipas","43.06"
"Nayarit","42.59"
"Tlaxcala","42.18"
"Yucatán","41.26"
"Colima","40.24"
"Sonora","40.14"
"México","39.73"
"San Luis Potosí","39.48"
"Quintana Roo","38.68"
"Aguascalientes","38.25"
"Zacatecas","36.13"
"Oaxaca","33.65"
"Guerrero","30.97"
"Baja California Sur","27.94"
"Querétaro","26.97"
"Jalisco","24.79"
"Chihuahua","22.61"
"Durango","22.41"
"Chiapas","21.93"
"Morelos","21.84"
"Guanajuato","21.38"
"Michoacán de Ocampo","21.14"
"Hidalgo","20.00"
"Campeche","18.38"
