"Estado","% Ocupación"
"Ciudad de México","31.97"
"Chihuahua","30.80"
"Tabasco","30.06"
"Colima","27.53"
"México","27.05"
"Querétaro","25.71"
"Aguascalientes","25.49"
"Morelos","23.07"
"Sinaloa","22.66"
"Yucatán","21.32"
"Tlaxcala","21.25"
"Hidalgo","21.19"
"Puebla","20.16"
"Oaxaca","19.42"
"Michoacán de Ocampo","19.10"
"Baja California Sur","17.20"
"Sonora","15.35"
"Nuevo León","15.06"
"Guerrero","14.81"
"Veracruz de Ignacio de La Llave","14.51"
"Durango","13.38"
"Jalisco","13.28"
"San Luis Potosí","12.66"
"Zacatecas","10.00"
"Tamaulipas","9.65"
"Baja California","9.24"
"Nayarit","9.09"
"Quintana Roo","8.37"
"Guanajuato","7.88"
"Coahuila de Zaragoza","6.35"
"Chiapas","5.37"
"Campeche","4.70"
