"Estado","% Ocupación"
"Baja California Sur","28.17"
"Quintana Roo","26.34"
"Tabasco","25.35"
"Nuevo León","21.16"
"Tamaulipas","20.68"
"Sonora","18.34"
"Chihuahua","18.16"
"Durango","15.58"
"Coahuila de Zaragoza","15.51"
"Ciudad de México","14.31"
"Veracruz de Ignacio de La Llave","13.49"
"Baja California","13.33"
"Sinaloa","12.90"
"Puebla","12.87"
"México","12.78"
"Michoacán de Ocampo","12.58"
"Oaxaca","12.44"
"Yucatán","12.34"
"Hidalgo","12.11"
"Morelos","12.08"
"Guerrero","11.63"
"Jalisco","11.34"
"Zacatecas","10.66"
"Colima","10.44"
"Nayarit","9.90"
"Aguascalientes","9.75"
"Tlaxcala","9.55"
"Querétaro","5.12"
"Campeche","3.74"
"Guanajuato","3.25"
"San Luis Potosí","3.16"
"Chiapas","3.05"
