"Estado","% Ocupación"
"Colima","100.00"
"Tlaxcala","71.42"
"México","67.39"
"Baja California Sur","66.66"
"Veracruz de Ignacio de La Llave","64.86"
"Morelos","64.28"
"Ciudad de México","63.77"
"Hidalgo","61.90"
"Baja California","61.84"
"Guerrero","60.00"
"Sinaloa","50.00"
"Quintana Roo","43.75"
"Chiapas","41.46"
"Puebla","40.00"
"Oaxaca","39.53"
"Querétaro","37.93"
"Tabasco","34.07"
"Yucatán","33.33"
"Campeche","31.25"
"Michoacán de Ocampo","24.32"
"San Luis Potosí","18.91"
"Guanajuato","18.51"
"Chihuahua","18.29"
"Sonora","16.66"
"Zacatecas","14.28"
"Jalisco","13.40"
"Tamaulipas","12.63"
"Coahuila de Zaragoza","12.50"
"Aguascalientes","11.11"
"Nuevo León","10.76"
"Durango","5.12"
"Nayarit","0.00"
