"Estado","% Ocupación"
"Colima","100.00"
"Sonora","82.60"
"Nayarit","77.77"
"Veracruz de Ignacio de La Llave","77.69"
"Tlaxcala","75.00"
"Querétaro","73.52"
"Sinaloa","73.26"
"Baja California","72.83"
"Ciudad de México","69.86"
"Puebla","66.66"
"Nuevo León","64.50"
"México","60.37"
"Guanajuato","58.22"
"Tabasco","57.62"
"Guerrero","53.40"
"Tamaulipas","52.21"
"Yucatán","50.00"
"Quintana Roo","48.52"
"Durango","47.72"
"San Luis Potosí","45.45"
"Oaxaca","43.75"
"Chiapas","41.77"
"Chihuahua","34.17"
"Jalisco","33.08"
"Michoacán de Ocampo","29.54"
"Aguascalientes","28.07"
"Zacatecas","26.66"
"Morelos","23.75"
"Coahuila de Zaragoza","23.07"
"Campeche","16.21"
"Hidalgo","13.04"
"Baja California Sur","7.69"
