"Estado","% Ocupación"
"Nuevo León","66.39"
"Tabasco","58.54"
"Baja California","54.57"
"México","54.19"
"Puebla","49.52"
"Sinaloa","49.21"
"Ciudad de México","47.45"
"Veracruz de Ignacio de La Llave","46.24"
"Sonora","45.97"
"Tlaxcala","43.20"
"Yucatán","41.57"
"Guerrero","40.56"
"San Luis Potosí","39.13"
"Tamaulipas","38.25"
"Colima","37.66"
"Nayarit","36.08"
"Coahuila de Zaragoza","35.67"
"Oaxaca","33.48"
"Querétaro","32.51"
"Quintana Roo","32.48"
"Zacatecas","30.50"
"Jalisco","28.34"
"Aguascalientes","28.08"
"Baja California Sur","26.11"
"Guanajuato","24.40"
"Chiapas","22.77"
"Durango","22.60"
"Campeche","22.30"
"Michoacán de Ocampo","20.08"
"Hidalgo","19.66"
"Morelos","18.70"
"Chihuahua","18.59"
