"Estado","% Ocupación"
"Ciudad de México","76.06"
"México","66.88"
"Aguascalientes","61.64"
"Colima","55.29"
"Morelos","54.54"
"Nuevo León","51.84"
"Oaxaca","51.70"
"Veracruz de Ignacio de La Llave","45.83"
"Hidalgo","45.32"
"Puebla","44.47"
"Querétaro","43.46"
"Tlaxcala","43.35"
"Jalisco","42.48"
"Tabasco","42.17"
"San Luis Potosí","42.12"
"Guerrero","41.39"
"Michoacán de Ocampo","40.90"
"Nayarit","40.25"
"Baja California","38.20"
"Sinaloa","36.21"
"Zacatecas","35.71"
"Guanajuato","35.66"
"Coahuila de Zaragoza","30.97"
"Durango","30.76"
"Sonora","26.78"
"Baja California Sur","25.40"
"Yucatán","24.36"
"Chihuahua","24.15"
"Quintana Roo","23.97"
"Tamaulipas","20.27"
"Chiapas","10.49"
"Campeche","5.97"
