"Estado","% Ocupación"
"Baja California","62.28"
"México","60.58"
"Ciudad de México","54.43"
"Sonora","53.57"
"Nuevo León","53.49"
"Puebla","52.39"
"Tabasco","51.56"
"Colima","50.84"
"Sinaloa","47.69"
"Guerrero","45.49"
"Veracruz de Ignacio de La Llave","41.68"
"Tlaxcala","39.84"
"Oaxaca","39.26"
"Chiapas","35.11"
"Campeche","34.56"
"Tamaulipas","34.48"
"Jalisco","30.34"
"Querétaro","29.36"
"Morelos","29.26"
"Yucatán","28.68"
"Aguascalientes","27.81"
"Coahuila de Zaragoza","25.96"
"Quintana Roo","25.79"
"Nayarit","25.25"
"San Luis Potosí","24.32"
"Durango","24.10"
"Michoacán de Ocampo","21.56"
"Guanajuato","19.49"
"Hidalgo","18.66"
"Chihuahua","18.64"
"Zacatecas","18.08"
"Baja California Sur","16.21"
