"Estado","% Ocupación"
"Querétaro","68.75"
"Ciudad de México","66.91"
"Yucatán","60.97"
"Aguascalientes","56.06"
"Chihuahua","54.32"
"Zacatecas","51.61"
"Nuevo León","51.32"
"Puebla","48.35"
"Durango","47.45"
"Michoacán de Ocampo","44.68"
"Tamaulipas","42.42"
"Nayarit","40.00"
"México","37.77"
"Baja California","36.48"
"Veracruz de Ignacio de La Llave","35.33"
"Guerrero","34.82"
"Oaxaca","34.61"
"Jalisco","34.27"
"Tabasco","29.10"
"Sinaloa","25.77"
"Tlaxcala","25.00"
"San Luis Potosí","24.76"
"Quintana Roo","24.70"
"Coahuila de Zaragoza","18.18"
"Colima","17.64"
"Hidalgo","15.62"
"Guanajuato","14.67"
"Morelos","12.50"
"Sonora","12.16"
"Baja California Sur","8.82"
"Chiapas","7.79"
"Campeche","5.88"
