"Estado","% Ocupación"
"Ciudad de México","71.49"
"Baja California","57.19"
"México","54.14"
"Quintana Roo","44.97"
"Campeche","40.90"
"Guerrero","39.90"
"Hidalgo","37.76"
"Sinaloa","36.77"
"Morelos","34.01"
"Veracruz de Ignacio de La Llave","33.92"
"Tabasco","33.40"
"Chihuahua","24.54"
"Puebla","24.34"
"Yucatán","20.27"
"Tlaxcala","18.43"
"Durango","15.65"
"Nayarit","14.38"
"Chiapas","12.85"
"Nuevo León","10.71"
"Baja California Sur","9.95"
"Coahuila de Zaragoza","9.74"
"Michoacán de Ocampo","9.51"
"Tamaulipas","9.36"
"Oaxaca","8.66"
"Guanajuato","8.60"
"Aguascalientes","8.39"
"Zacatecas","7.82"
"Sonora","6.80"
"Jalisco","6.77"
"San Luis Potosí","5.78"
"Querétaro","4.82"
"Colima","4.30"
