"Estado","% Ocupación"
"Zacatecas","100.00"
"Tlaxcala","87.50"
"Querétaro","80.55"
"Ciudad de México","80.29"
"Morelos","67.30"
"México","60.67"
"Yucatán","59.37"
"Guanajuato","53.76"
"Oaxaca","53.27"
"Nuevo León","48.04"
"Puebla","47.87"
"Jalisco","45.32"
"Durango","43.05"
"Tabasco","40.78"
"Aguascalientes","40.67"
"Hidalgo","40.62"
"Tamaulipas","38.00"
"San Luis Potosí","37.64"
"Veracruz de Ignacio de La Llave","32.23"
"Sinaloa","31.53"
"Chihuahua","26.41"
"Michoacán de Ocampo","25.71"
"Colima","25.00"
"Guerrero","24.56"
"Sonora","17.02"
"Quintana Roo","16.88"
"Baja California Sur","14.28"
"Coahuila de Zaragoza","12.12"
"Baja California","10.00"
"Campeche","9.09"
"Chiapas","6.34"
"Nayarit","0.00"
