"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","64.51"
"Ciudad de México","46.31"
"Tabasco","46.15"
"Zacatecas","45.00"
"Aguascalientes","44.73"
"Yucatán","44.11"
"México","33.49"
"Michoacán de Ocampo","29.72"
"Chihuahua","29.16"
"Durango","29.11"
"Puebla","28.57"
"Veracruz de Ignacio de La Llave","27.38"
"Guerrero","26.41"
"Nuevo León","23.09"
"Oaxaca","22.54"
"Sinaloa","22.52"
"Quintana Roo","21.42"
"Tamaulipas","19.46"
"San Luis Potosí","18.07"
"Jalisco","17.90"
"Sonora","17.85"
"Hidalgo","15.68"
"Morelos","15.00"
"Guanajuato","14.75"
"Baja California","11.62"
"Colima","11.11"
"Chiapas","7.93"
"Coahuila de Zaragoza","6.38"
"Campeche","3.03"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
