"Estado","% Ocupación"
"Ciudad de México","26.77"
"Sinaloa","23.30"
"Baja California Sur","21.27"
"Quintana Roo","20.85"
"México","19.05"
"Baja California","17.08"
"Hidalgo","11.47"
"Morelos","11.42"
"Tabasco","11.04"
"Tlaxcala","10.86"
"Guerrero","9.67"
"Oaxaca","9.37"
"Chihuahua","9.09"
"Veracruz de Ignacio de La Llave","8.33"
"Campeche","7.31"
"Sonora","6.94"
"Durango","6.81"
"Yucatán","6.17"
"Chiapas","6.12"
"Puebla","5.88"
"Michoacán de Ocampo","5.41"
"Nayarit","4.65"
"Jalisco","4.46"
"Colima","4.25"
"San Luis Potosí","4.20"
"Nuevo León","4.06"
"Aguascalientes","3.88"
"Coahuila de Zaragoza","3.38"
"Tamaulipas","3.13"
"Guanajuato","2.57"
"Querétaro","2.36"
"Zacatecas","0.00"
