"Estado","% Ocupación"
"Ciudad de México","61.19"
"Aguascalientes","57.07"
"Zacatecas","53.52"
"Baja California","52.38"
"Nuevo León","51.80"
"Querétaro","43.58"
"Durango","43.22"
"México","42.42"
"Chihuahua","35.83"
"Coahuila de Zaragoza","35.05"
"Jalisco","30.37"
"Sonora","29.84"
"San Luis Potosí","29.25"
"Morelos","25.68"
"Oaxaca","25.45"
"Hidalgo","24.43"
"Guanajuato","21.91"
"Sinaloa","20.83"
"Tabasco","19.85"
"Michoacán de Ocampo","18.70"
"Guerrero","16.66"
"Veracruz de Ignacio de La Llave","16.16"
"Puebla","16.12"
"Yucatán","15.95"
"Tamaulipas","15.10"
"Tlaxcala","12.50"
"Nayarit","11.50"
"Baja California Sur","10.45"
"Quintana Roo","10.11"
"Colima","7.14"
"Chiapas","1.53"
"Campeche","0.00"
