"Estado","% Ocupación"
"Chihuahua","64.15"
"Aguascalientes","58.41"
"Nuevo León","48.72"
"Zacatecas","47.20"
"Ciudad de México","47.19"
"Durango","45.13"
"Coahuila de Zaragoza","38.46"
"Oaxaca","31.42"
"Querétaro","31.25"
"México","30.57"
"Baja California","28.01"
"San Luis Potosí","27.16"
"Colima","26.47"
"Sinaloa","22.80"
"Hidalgo","21.36"
"Morelos","19.83"
"Jalisco","19.60"
"Michoacán de Ocampo","17.46"
"Guerrero","16.87"
"Sonora","16.32"
"Veracruz de Ignacio de La Llave","16.18"
"Baja California Sur","16.04"
"Tamaulipas","15.59"
"Tabasco","14.49"
"Puebla","13.19"
"Guanajuato","10.95"
"Nayarit","10.24"
"Yucatán","9.67"
"Tlaxcala","9.23"
"Quintana Roo","8.21"
"Chiapas","2.66"
"Campeche","0.57"
