"Estado","% Ocupación"
"Yucatán","72.72"
"Querétaro","54.54"
"Coahuila de Zaragoza","37.50"
"Quintana Roo","36.61"
"México","36.27"
"Tabasco","30.26"
"Zacatecas","30.00"
"Nuevo León","29.62"
"Tamaulipas","28.26"
"Oaxaca","26.66"
"Sonora","26.53"
"Aguascalientes","24.52"
"Baja California","24.00"
"Durango","23.21"
"Puebla","20.48"
"Campeche","19.04"
"Michoacán de Ocampo","18.75"
"Sinaloa","16.39"
"Veracruz de Ignacio de La Llave","16.03"
"Ciudad de México","15.75"
"Jalisco","15.60"
"Chihuahua","11.76"
"San Luis Potosí","10.71"
"Chiapas","7.93"
"Guanajuato","5.35"
"Guerrero","3.37"
"Hidalgo","2.94"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Colima","0.00"
"Morelos","0.00"
