"Estado","% Ocupación"
"Querétaro","71.87"
"Ciudad de México","67.04"
"Colima","60.00"
"Durango","55.55"
"Zacatecas","54.83"
"Nuevo León","54.54"
"Michoacán de Ocampo","52.94"
"Tamaulipas","52.80"
"Aguascalientes","52.56"
"Baja California","51.04"
"Tlaxcala","50.00"
"Yucatán","42.85"
"México","40.44"
"Quintana Roo","40.00"
"Puebla","39.56"
"Veracruz de Ignacio de La Llave","39.45"
"Oaxaca","37.14"
"Jalisco","35.34"
"San Luis Potosí","33.33"
"Chihuahua","32.94"
"Guerrero","30.35"
"Guanajuato","26.60"
"Coahuila de Zaragoza","24.44"
"Hidalgo","24.39"
"Tabasco","24.24"
"Sinaloa","22.58"
"Sonora","19.76"
"Morelos","16.25"
"Campeche","12.19"
"Baja California Sur","8.57"
"Chiapas","7.69"
"Nayarit","6.66"
