"Estado","% Ocupación"
"Zacatecas","90.00"
"Querétaro","75.00"
"Tlaxcala","75.00"
"Ciudad de México","67.19"
"Durango","62.31"
"Tamaulipas","61.90"
"Nuevo León","60.56"
"Yucatán","58.82"
"Aguascalientes","54.21"
"Veracruz de Ignacio de La Llave","51.85"
"Baja California","51.02"
"Chihuahua","41.30"
"Puebla","40.22"
"México","38.11"
"Jalisco","37.66"
"Oaxaca","35.71"
"San Luis Potosí","34.31"
"Michoacán de Ocampo","34.14"
"Coahuila de Zaragoza","32.55"
"Quintana Roo","31.81"
"Guanajuato","30.27"
"Morelos","28.75"
"Sinaloa","27.95"
"Tabasco","26.31"
"Guerrero","21.42"
"Hidalgo","21.42"
"Sonora","20.00"
"Baja California Sur","15.78"
"Colima","11.11"
"Chiapas","10.00"
"Campeche","5.00"
"Nayarit","0.00"
