"Estado","% Ocupación"
"Ciudad de México","71.58"
"Baja California","59.45"
"México","54.28"
"Campeche","45.52"
"Quintana Roo","42.60"
"Guerrero","39.18"
"Tabasco","37.72"
"Hidalgo","36.89"
"Veracruz de Ignacio de La Llave","36.25"
"Sinaloa","36.00"
"Morelos","31.46"
"Chihuahua","23.63"
"Puebla","20.99"
"Yucatán","20.00"
"Tlaxcala","17.08"
"Nayarit","16.66"
"Chiapas","14.77"
"Durango","13.57"
"Baja California Sur","13.08"
"Sonora","12.72"
"Aguascalientes","12.40"
"Tamaulipas","12.26"
"Coahuila de Zaragoza","11.52"
"Michoacán de Ocampo","10.49"
"Oaxaca","9.21"
"Nuevo León","8.48"
"Guanajuato","7.43"
"Jalisco","6.65"
"Zacatecas","6.29"
"San Luis Potosí","4.80"
"Querétaro","4.02"
"Colima","2.73"
