"Estado","% Ocupación"
"Nuevo León","76.82"
"Tabasco","61.99"
"Baja California","57.83"
"Puebla","56.19"
"Veracruz de Ignacio de La Llave","53.31"
"Ciudad de México","45.84"
"Yucatán","45.26"
"Sinaloa","45.08"
"Colima","44.82"
"Nayarit","42.99"
"México","40.58"
"Quintana Roo","40.21"
"Tlaxcala","39.39"
"San Luis Potosí","38.86"
"Sonora","36.59"
"Coahuila de Zaragoza","35.84"
"Aguascalientes","35.76"
"Zacatecas","35.55"
"Tamaulipas","33.21"
"Oaxaca","31.79"
"Guerrero","30.41"
"Baja California Sur","30.37"
"Durango","28.68"
"Querétaro","27.27"
"Hidalgo","26.42"
"Jalisco","25.83"
"Chiapas","23.95"
"Michoacán de Ocampo","22.78"
"Campeche","22.62"
"Morelos","21.18"
"Chihuahua","20.57"
"Guanajuato","20.46"
