"Estado","% Ocupación"
"Baja California","74.68"
"Ciudad de México","72.39"
"México","61.32"
"Nuevo León","51.33"
"Aguascalientes","49.13"
"Zacatecas","46.66"
"Sonora","45.70"
"Querétaro","45.67"
"Coahuila de Zaragoza","42.99"
"Tlaxcala","42.06"
"Hidalgo","41.61"
"Oaxaca","40.00"
"San Luis Potosí","34.38"
"Durango","33.33"
"Tabasco","31.72"
"Baja California Sur","31.25"
"Jalisco","28.45"
"Guanajuato","28.42"
"Michoacán de Ocampo","24.90"
"Puebla","24.67"
"Morelos","23.21"
"Sinaloa","22.48"
"Veracruz de Ignacio de La Llave","21.67"
"Chihuahua","20.96"
"Guerrero","15.59"
"Yucatán","13.87"
"Quintana Roo","12.22"
"Tamaulipas","10.98"
"Nayarit","10.76"
"Colima","10.00"
"Chiapas","4.59"
"Campeche","2.82"
