"Estado","% Ocupación"
"Nuevo León","53.25"
"Nayarit","52.63"
"Colima","48.14"
"Ciudad de México","45.46"
"Yucatán","43.36"
"México","41.64"
"Hidalgo","39.45"
"Durango","37.29"
"Veracruz de Ignacio de La Llave","36.62"
"Michoacán de Ocampo","35.24"
"Guerrero","32.90"
"Zacatecas","30.19"
"Puebla","29.96"
"Coahuila de Zaragoza","28.53"
"Baja California Sur","27.88"
"Tamaulipas","27.36"
"Sinaloa","26.80"
"Baja California","26.13"
"Querétaro","25.77"
"Chihuahua","24.70"
"Guanajuato","23.73"
"San Luis Potosí","23.72"
"Aguascalientes","23.47"
"Jalisco","22.70"
"Oaxaca","22.00"
"Tabasco","21.13"
"Quintana Roo","20.56"
"Morelos","19.22"
"Tlaxcala","14.77"
"Sonora","14.77"
"Chiapas","6.73"
"Campeche","4.87"
