"Estado","% Ocupación"
"Ciudad de México","71.77"
"México","66.54"
"Puebla","62.57"
"Morelos","54.29"
"Guerrero","52.97"
"Hidalgo","52.90"
"Guanajuato","50.58"
"Oaxaca","47.93"
"Nuevo León","42.03"
"Querétaro","39.77"
"Nayarit","37.44"
"Veracruz de Ignacio de La Llave","37.35"
"Baja California Sur","35.09"
"Michoacán de Ocampo","34.03"
"Jalisco","33.57"
"Zacatecas","30.13"
"Sonora","29.64"
"Durango","29.60"
"Colima","29.41"
"Tlaxcala","28.78"
"Aguascalientes","28.22"
"Sinaloa","25.59"
"San Luis Potosí","24.40"
"Tamaulipas","21.21"
"Coahuila de Zaragoza","19.44"
"Baja California","19.03"
"Tabasco","17.90"
"Quintana Roo","17.31"
"Yucatán","13.69"
"Chihuahua","12.56"
"Chiapas","10.17"
"Campeche","4.55"
