"Estado","% Ocupación"
"Ciudad de México","17.58"
"Sinaloa","16.12"
"Quintana Roo","13.75"
"Nayarit","11.76"
"Guerrero","11.76"
"Baja California Sur","9.67"
"Oaxaca","8.88"
"Hidalgo","8.69"
"Campeche","8.33"
"México","6.85"
"Baja California","5.83"
"Aguascalientes","4.54"
"Chihuahua","4.41"
"Chiapas","4.34"
"Sonora","4.00"
"Yucatán","3.73"
"Tlaxcala","3.44"
"San Luis Potosí","3.10"
"Querétaro","2.63"
"Michoacán de Ocampo","2.52"
"Guanajuato","2.32"
"Jalisco","2.19"
"Puebla","1.98"
"Coahuila de Zaragoza","1.86"
"Durango","1.81"
"Veracruz de Ignacio de La Llave","1.78"
"Zacatecas","1.21"
"Nuevo León","0.54"
"Tamaulipas","0.00"
"Morelos","0.00"
"Colima","0.00"
"Tabasco","0.00"
