"Estado","% Ocupación"
"Ciudad de México","60.29"
"Baja California","44.20"
"México","40.94"
"Quintana Roo","35.09"
"Guerrero","32.00"
"Nayarit","27.27"
"Campeche","26.22"
"Hidalgo","24.54"
"Tabasco","22.26"
"Morelos","17.90"
"Sinaloa","17.59"
"Coahuila de Zaragoza","13.79"
"Veracruz de Ignacio de La Llave","13.66"
"Puebla","12.53"
"Yucatán","11.41"
"Guanajuato","10.21"
"Chihuahua","9.82"
"Sonora","7.93"
"Aguascalientes","7.69"
"Durango","7.43"
"Oaxaca","7.24"
"Tamaulipas","6.59"
"Nuevo León","6.45"
"Tlaxcala","6.08"
"Chiapas","5.92"
"Michoacán de Ocampo","5.66"
"Baja California Sur","5.28"
"Jalisco","4.93"
"Zacatecas","4.52"
"San Luis Potosí","4.46"
"Colima","2.34"
"Querétaro","1.93"
