"Estado","% Ocupación"
"Chihuahua","61.16"
"Durango","46.15"
"Nuevo León","45.60"
"Aguascalientes","45.60"
"Ciudad de México","44.28"
"Colima","39.25"
"Coahuila de Zaragoza","35.22"
"Baja California","32.20"
"Zacatecas","31.32"
"Querétaro","29.19"
"Nayarit","28.68"
"México","28.12"
"Michoacán de Ocampo","27.23"
"San Luis Potosí","26.18"
"Oaxaca","23.27"
"Baja California Sur","20.90"
"Jalisco","20.65"
"Sinaloa","20.30"
"Hidalgo","19.14"
"Tlaxcala","19.08"
"Veracruz de Ignacio de La Llave","19.06"
"Tabasco","16.57"
"Tamaulipas","16.35"
"Puebla","14.83"
"Guerrero","14.82"
"Sonora","12.93"
"Quintana Roo","11.76"
"Yucatán","11.44"
"Morelos","9.86"
"Guanajuato","9.72"
"Chiapas","2.68"
"Campeche","0.00"
