"Estado","% Ocupación"
"Ciudad de México","44.17"
"Querétaro","33.21"
"México","33.11"
"Oaxaca","33.08"
"Yucatán","32.02"
"Tabasco","29.94"
"Puebla","28.60"
"Michoacán de Ocampo","27.79"
"Aguascalientes","27.69"
"Colima","27.63"
"Chihuahua","27.23"
"Hidalgo","23.04"
"Nuevo León","22.72"
"San Luis Potosí","20.73"
"Veracruz de Ignacio de La Llave","20.58"
"Tlaxcala","20.30"
"Durango","18.30"
"Guerrero","17.50"
"Jalisco","16.55"
"Morelos","15.43"
"Sinaloa","13.98"
"Tamaulipas","13.53"
"Baja California Sur","13.15"
"Sonora","11.63"
"Zacatecas","10.85"
"Guanajuato","9.40"
"Quintana Roo","9.21"
"Coahuila de Zaragoza","8.51"
"Nayarit","7.84"
"Baja California","7.65"
"Chiapas","6.20"
"Campeche","2.36"
