"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","83.33"
"Veracruz de Ignacio de La Llave","82.53"
"Yucatán","81.81"
"Nayarit","80.00"
"Ciudad de México","76.63"
"Querétaro","73.52"
"Puebla","71.60"
"Sonora","70.76"
"México","64.01"
"Tabasco","62.31"
"Baja California","61.70"
"Sinaloa","60.41"
"Guanajuato","59.49"
"Nuevo León","57.91"
"Oaxaca","56.86"
"Zacatecas","53.33"
"Guerrero","51.81"
"Durango","50.00"
"Tamaulipas","49.28"
"Quintana Roo","47.69"
"San Luis Potosí","44.44"
"Chiapas","41.10"
"Coahuila de Zaragoza","39.39"
"Chihuahua","36.84"
"Aguascalientes","36.84"
"Jalisco","32.74"
"Michoacán de Ocampo","28.26"
"Morelos","21.25"
"Campeche","16.66"
"Hidalgo","14.28"
"Baja California Sur","7.69"
