"Estado","% Ocupación"
"Morelos","38.03"
"Puebla","37.50"
"Ciudad de México","36.70"
"México","29.77"
"Querétaro","28.61"
"Oaxaca","25.96"
"Guerrero","24.40"
"Hidalgo","24.21"
"Durango","22.70"
"Tabasco","22.70"
"Veracruz de Ignacio de La Llave","20.92"
"Tlaxcala","20.45"
"Aguascalientes","18.28"
"Nuevo León","17.82"
"Michoacán de Ocampo","17.53"
"Sonora","15.93"
"Colima","15.10"
"Sinaloa","14.68"
"Baja California Sur","13.93"
"Tamaulipas","13.31"
"Quintana Roo","13.21"
"Chihuahua","12.70"
"Guanajuato","12.57"
"Yucatán","12.09"
"Jalisco","11.90"
"Nayarit","11.30"
"Zacatecas","11.16"
"San Luis Potosí","8.64"
"Baja California","5.43"
"Chiapas","4.96"
"Coahuila de Zaragoza","4.67"
"Campeche","2.27"
