"Estado","% Ocupación"
"Tlaxcala","100.00"
"Baja California Sur","100.00"
"México","73.14"
"Sonora","69.38"
"Querétaro","68.96"
"Guerrero","68.88"
"Chiapas","64.63"
"Baja California","61.62"
"Morelos","60.71"
"Veracruz de Ignacio de La Llave","59.32"
"Ciudad de México","54.87"
"Yucatán","50.84"
"Coahuila de Zaragoza","50.00"
"Oaxaca","47.72"
"Puebla","46.03"
"Sinaloa","45.45"
"Hidalgo","45.45"
"Chihuahua","42.52"
"Quintana Roo","37.28"
"Guanajuato","36.00"
"San Luis Potosí","35.89"
"Tabasco","32.21"
"Durango","25.00"
"Zacatecas","23.80"
"Tamaulipas","20.19"
"Michoacán de Ocampo","18.18"
"Nuevo León","17.54"
"Jalisco","16.97"
"Campeche","8.69"
"Aguascalientes","0.00"
"Colima","0.00"
"Nayarit","0.00"
