"Estado","% Ocupación"
"Zacatecas","94.87"
"Tlaxcala","87.50"
"Ciudad de México","82.05"
"Querétaro","79.41"
"Durango","77.58"
"México","67.24"
"Aguascalientes","56.60"
"Nuevo León","55.58"
"Oaxaca","55.40"
"Baja California","54.54"
"Tabasco","52.56"
"Hidalgo","47.88"
"Jalisco","44.21"
"Coahuila de Zaragoza","42.59"
"Veracruz de Ignacio de La Llave","41.28"
"Sonora","39.21"
"Yucatán","38.23"
"Guanajuato","36.36"
"Puebla","36.11"
"Chihuahua","35.60"
"Sinaloa","33.69"
"Michoacán de Ocampo","30.95"
"Morelos","30.90"
"San Luis Potosí","29.54"
"Tamaulipas","29.12"
"Guerrero","24.44"
"Baja California Sur","22.22"
"Quintana Roo","15.11"
"Colima","10.52"
"Campeche","6.25"
"Chiapas","4.68"
"Nayarit","0.00"
