"Estado","% Ocupación"
"Chihuahua","36.79"
"Tabasco","35.09"
"Colima","30.18"
"Ciudad de México","28.30"
"México","26.33"
"Tlaxcala","25.39"
"Aguascalientes","25.36"
"Yucatán","23.44"
"Puebla","23.26"
"Oaxaca","22.22"
"Hidalgo","22.16"
"Michoacán de Ocampo","20.50"
"Querétaro","18.92"
"Sinaloa","18.58"
"Durango","18.32"
"San Luis Potosí","16.25"
"Baja California Sur","16.17"
"Nuevo León","14.69"
"Veracruz de Ignacio de La Llave","14.32"
"Nayarit","12.84"
"Morelos","12.76"
"Sonora","12.50"
"Tamaulipas","12.30"
"Jalisco","12.06"
"Baja California","10.23"
"Zacatecas","10.22"
"Guerrero","9.95"
"Coahuila de Zaragoza","8.11"
"Quintana Roo","7.53"
"Guanajuato","7.46"
"Chiapas","5.55"
"Campeche","3.90"
