"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","87.50"
"Veracruz de Ignacio de La Llave","81.19"
"Querétaro","74.28"
"Ciudad de México","73.12"
"Nayarit","69.23"
"México","65.74"
"Sinaloa","65.30"
"Tabasco","62.12"
"Puebla","62.02"
"Nuevo León","60.21"
"Sonora","57.53"
"Yucatán","56.25"
"Durango","55.81"
"Guanajuato","55.69"
"Baja California","54.94"
"Oaxaca","51.54"
"San Luis Potosí","51.11"
"Tamaulipas","51.00"
"Quintana Roo","50.00"
"Zacatecas","46.66"
"Guerrero","46.15"
"Jalisco","35.39"
"Coahuila de Zaragoza","35.00"
"Chihuahua","35.00"
"Morelos","28.08"
"Aguascalientes","27.27"
"Chiapas","23.19"
"Michoacán de Ocampo","21.05"
"Campeche","17.14"
"Hidalgo","14.13"
"Baja California Sur","7.69"
