"Estado","% Ocupación"
"Ciudad de México","33.71"
"Sinaloa","25.00"
"México","25.00"
"Guerrero","19.23"
"Chiapas","18.75"
"Baja California Sur","18.18"
"Quintana Roo","14.51"
"Campeche","14.28"
"Coahuila de Zaragoza","11.02"
"Chihuahua","10.88"
"Puebla","10.41"
"Tabasco","9.02"
"Morelos","8.62"
"Oaxaca","6.66"
"Tlaxcala","6.06"
"Tamaulipas","5.63"
"Nuevo León","5.42"
"Yucatán","5.40"
"Colima","5.12"
"Baja California","4.41"
"Guanajuato","4.28"
"Veracruz de Ignacio de La Llave","4.00"
"Nayarit","3.70"
"Zacatecas","3.33"
"Aguascalientes","3.29"
"Hidalgo","3.27"
"Michoacán de Ocampo","2.84"
"Jalisco","2.16"
"Sonora","1.09"
"San Luis Potosí","0.85"
"Durango","0.00"
"Querétaro","0.00"
