"Estado","% Ocupación"
"Ciudad de México","44.35"
"Tabasco","35.55"
"Querétaro","35.43"
"Yucatán","35.42"
"México","31.61"
"Puebla","29.18"
"Michoacán de Ocampo","28.42"
"Chihuahua","28.35"
"Colima","28.00"
"Oaxaca","27.37"
"Aguascalientes","27.09"
"Veracruz de Ignacio de La Llave","22.90"
"Tlaxcala","22.83"
"Hidalgo","21.36"
"Sinaloa","21.03"
"Nuevo León","18.99"
"San Luis Potosí","18.93"
"Guerrero","18.03"
"Jalisco","16.53"
"Durango","16.05"
"Tamaulipas","14.74"
"Sonora","12.32"
"Morelos","11.45"
"Baja California Sur","11.22"
"Quintana Roo","9.34"
"Guanajuato","9.17"
"Nayarit","8.91"
"Zacatecas","8.67"
"Coahuila de Zaragoza","8.30"
"Baja California","7.60"
"Chiapas","6.51"
"Campeche","2.40"
