"Estado","% Ocupación"
"Baja California Sur","100.00"
"Guerrero","76.08"
"Tlaxcala","75.00"
"México","70.55"
"Querétaro","68.96"
"Veracruz de Ignacio de La Llave","68.46"
"Ciudad de México","68.35"
"Baja California","63.23"
"Sonora","62.50"
"Nayarit","61.53"
"Morelos","53.57"
"Puebla","53.12"
"Chiapas","52.83"
"Oaxaca","52.27"
"Colima","50.00"
"Tabasco","43.03"
"Yucatán","39.28"
"Guanajuato","37.66"
"Sinaloa","35.00"
"San Luis Potosí","34.21"
"Hidalgo","33.33"
"Quintana Roo","31.57"
"Michoacán de Ocampo","30.00"
"Chihuahua","28.40"
"Tamaulipas","16.32"
"Nuevo León","15.83"
"Coahuila de Zaragoza","14.28"
"Jalisco","12.81"
"Campeche","11.76"
"Zacatecas","10.52"
"Durango","5.26"
"Aguascalientes","0.00"
