"Estado","% Ocupación"
"Quintana Roo","22.25"
"Puebla","20.60"
"Chihuahua","20.59"
"Durango","18.97"
"Guerrero","18.20"
"Morelos","16.08"
"Tabasco","15.95"
"Ciudad de México","14.01"
"México","13.82"
"Hidalgo","12.81"
"Zacatecas","12.42"
"Baja California Sur","12.26"
"Tamaulipas","11.87"
"Michoacán de Ocampo","11.87"
"Querétaro","11.17"
"Aguascalientes","11.13"
"Nayarit","11.05"
"Baja California","10.82"
"Tlaxcala","10.66"
"Nuevo León","10.63"
"Oaxaca","10.43"
"Veracruz de Ignacio de La Llave","10.18"
"Sinaloa","10.01"
"Sonora","9.66"
"Yucatán","9.65"
"Chiapas","8.01"
"Jalisco","7.56"
"Colima","5.91"
"Guanajuato","5.41"
"San Luis Potosí","5.37"
"Coahuila de Zaragoza","4.73"
"Campeche","1.97"
