"Estado","% Ocupación"
"Nuevo León","67.85"
"Tabasco","65.02"
"Baja California","56.74"
"Puebla","54.04"
"Veracruz de Ignacio de La Llave","50.23"
"Ciudad de México","47.07"
"Sinaloa","46.66"
"Yucatán","45.65"
"Tlaxcala","42.22"
"Colima","41.57"
"México","41.51"
"Sonora","41.35"
"San Luis Potosí","39.58"
"Coahuila de Zaragoza","39.30"
"Quintana Roo","39.13"
"Aguascalientes","38.35"
"Tamaulipas","37.54"
"Nayarit","37.25"
"Zacatecas","31.85"
"Guerrero","31.46"
"Oaxaca","29.57"
"Baja California Sur","29.55"
"Durango","28.57"
"Querétaro","27.57"
"Jalisco","25.94"
"Hidalgo","23.75"
"Morelos","23.33"
"Chiapas","23.11"
"Michoacán de Ocampo","22.51"
"Chihuahua","22.22"
"Guanajuato","19.92"
"Campeche","19.25"
