"Estado","% Ocupación"
"Tabasco","83.77"
"Nuevo León","77.17"
"Nayarit","74.52"
"Puebla","64.62"
"Veracruz de Ignacio de La Llave","64.10"
"Guanajuato","61.44"
"Sonora","58.10"
"Colima","55.96"
"Coahuila de Zaragoza","53.66"
"Ciudad de México","52.41"
"Tamaulipas","51.60"
"México","48.97"
"Sinaloa","48.62"
"Baja California","46.82"
"Tlaxcala","45.38"
"Quintana Roo","42.81"
"Hidalgo","40.00"
"Chiapas","39.26"
"Guerrero","37.60"
"Yucatán","37.34"
"Campeche","36.91"
"Oaxaca","36.45"
"San Luis Potosí","36.27"
"Baja California Sur","33.33"
"Durango","26.11"
"Morelos","25.89"
"Michoacán de Ocampo","25.71"
"Zacatecas","25.45"
"Jalisco","23.70"
"Aguascalientes","23.18"
"Chihuahua","22.82"
"Querétaro","20.27"
