"Estado","% Ocupación"
"Chihuahua","36.40"
"Tabasco","26.85"
"Ciudad de México","24.40"
"Yucatán","23.97"
"Querétaro","19.64"
"México","18.33"
"Puebla","17.71"
"Tlaxcala","17.42"
"Aguascalientes","17.06"
"Michoacán de Ocampo","16.26"
"Baja California Sur","15.62"
"Oaxaca","15.46"
"Guerrero","15.38"
"Hidalgo","15.12"
"Nayarit","14.78"
"Durango","14.63"
"Baja California","14.41"
"Tamaulipas","13.10"
"Veracruz de Ignacio de La Llave","11.30"
"Quintana Roo","10.92"
"Sinaloa","10.45"
"Morelos","9.77"
"Colima","9.37"
"Zacatecas","9.31"
"San Luis Potosí","9.09"
"Jalisco","8.05"
"Nuevo León","8.00"
"Chiapas","7.58"
"Sonora","7.58"
"Campeche","4.65"
"Guanajuato","4.59"
"Coahuila de Zaragoza","3.80"
