"Estado","% Ocupación"
"Tlaxcala","87.50"
"Colima","85.71"
"Zacatecas","74.35"
"Tamaulipas","74.24"
"Yucatán","73.21"
"Querétaro","71.87"
"Nuevo León","67.94"
"Ciudad de México","65.56"
"Veracruz de Ignacio de La Llave","58.21"
"Puebla","56.47"
"Durango","55.76"
"Oaxaca","54.63"
"México","50.21"
"Quintana Roo","45.45"
"Guanajuato","44.44"
"Aguascalientes","42.85"
"Sinaloa","42.85"
"Baja California","40.40"
"Tabasco","40.25"
"Michoacán de Ocampo","37.25"
"Guerrero","35.71"
"Jalisco","35.57"
"Chiapas","34.88"
"Hidalgo","30.12"
"Baja California Sur","30.00"
"Morelos","28.75"
"Sonora","28.57"
"Chihuahua","28.40"
"San Luis Potosí","26.72"
"Coahuila de Zaragoza","21.66"
"Campeche","14.81"
"Nayarit","10.00"
