"Estado","% Ocupación"
"Colima","100.00"
"Zacatecas","100.00"
"Tlaxcala","100.00"
"Ciudad de México","92.47"
"Nuevo León","87.20"
"México","86.69"
"Puebla","79.56"
"Nayarit","76.66"
"Querétaro","75.00"
"Yucatán","71.05"
"Aguascalientes","68.75"
"Oaxaca","66.03"
"Sinaloa","66.00"
"Morelos","64.78"
"Tabasco","60.16"
"Durango","60.00"
"Jalisco","56.60"
"San Luis Potosí","55.29"
"Guanajuato","55.00"
"Baja California","53.84"
"Veracruz de Ignacio de La Llave","49.37"
"Tamaulipas","47.32"
"Hidalgo","41.97"
"Chihuahua","40.18"
"Coahuila de Zaragoza","39.62"
"Guerrero","36.11"
"Michoacán de Ocampo","34.14"
"Quintana Roo","33.76"
"Sonora","31.81"
"Baja California Sur","22.22"
"Chiapas","19.23"
"Campeche","15.15"
