"Estado","% Ocupación"
"Querétaro","80.55"
"Ciudad de México","70.44"
"México","64.18"
"Yucatán","64.10"
"Tlaxcala","62.50"
"Oaxaca","57.69"
"Tabasco","50.00"
"Zacatecas","44.44"
"Hidalgo","42.10"
"Puebla","40.88"
"Aguascalientes","39.65"
"Morelos","37.14"
"Nuevo León","36.23"
"Jalisco","35.75"
"Tamaulipas","29.72"
"Veracruz de Ignacio de La Llave","29.57"
"Guerrero","28.92"
"Guanajuato","27.95"
"Chihuahua","27.52"
"Sinaloa","27.52"
"San Luis Potosí","27.16"
"Colima","26.31"
"Michoacán de Ocampo","25.64"
"Durango","24.39"
"Quintana Roo","20.63"
"Baja California Sur","14.28"
"Baja California","13.95"
"Coahuila de Zaragoza","10.90"
"Sonora","8.69"
"Nayarit","6.66"
"Chiapas","4.83"
"Campeche","0.00"
