"Estado","% Ocupación"
"Ciudad de México","79.73"
"México","73.55"
"Guerrero","60.60"
"Chiapas","57.80"
"Baja California","55.20"
"Morelos","52.17"
"Sonora","45.62"
"Puebla","45.57"
"Tabasco","45.49"
"Veracruz de Ignacio de La Llave","44.47"
"Oaxaca","42.99"
"Nayarit","40.74"
"Hidalgo","39.91"
"Sinaloa","39.51"
"Tlaxcala","37.24"
"Guanajuato","30.96"
"Quintana Roo","30.47"
"Coahuila de Zaragoza","27.29"
"Yucatán","27.04"
"Chihuahua","25.42"
"Jalisco","25.09"
"Querétaro","23.23"
"Colima","22.22"
"Nuevo León","20.59"
"Michoacán de Ocampo","20.31"
"Campeche","16.74"
"Durango","14.54"
"Aguascalientes","12.91"
"Tamaulipas","12.67"
"Baja California Sur","9.12"
"San Luis Potosí","8.62"
"Zacatecas","7.87"
