"Estado","% Ocupación"
"Baja California Sur","100.00"
"Colima","100.00"
"Tlaxcala","87.50"
"Ciudad de México","79.58"
"México","77.71"
"Sonora","72.34"
"Sinaloa","65.21"
"Puebla","58.73"
"Guerrero","58.46"
"Morelos","57.89"
"Chiapas","54.94"
"Veracruz de Ignacio de La Llave","52.71"
"Oaxaca","52.27"
"Baja California","52.00"
"Querétaro","50.00"
"Yucatán","45.09"
"Tabasco","44.06"
"San Luis Potosí","41.17"
"Guanajuato","40.50"
"Michoacán de Ocampo","37.83"
"Zacatecas","36.36"
"Quintana Roo","35.59"
"Chihuahua","32.05"
"Coahuila de Zaragoza","31.03"
"Jalisco","30.84"
"Tamaulipas","25.66"
"Nuevo León","21.66"
"Aguascalientes","18.86"
"Durango","17.94"
"Hidalgo","12.50"
"Campeche","9.09"
"Nayarit","0.00"
